,param_C,param_degree,param_gamma,param_kernel,mean_train_score,mean_test_score
1416,0.03162277660168379,2,5,linear,0.6566468657082228,0.6327639751552795
1417,0.03162277660168379,2,5,poly,0.572673387382855,0.48121118012422365
1418,0.03162277660168379,2,5,rbf,0.5,0.5
1419,0.03162277660168379,2,5,sigmoid,0.5,0.5
1420,0.03162277660168379,2,6,linear,0.6566468657082228,0.6327639751552795
1421,0.03162277660168379,2,6,poly,0.5165760466451242,0.45432194616977223
1422,0.03162277660168379,2,6,rbf,0.5,0.5
1423,0.03162277660168379,2,6,sigmoid,0.5,0.5
1424,0.03162277660168379,2,7,linear,0.6566468657082228,0.6327639751552795
1425,0.03162277660168379,2,7,poly,0.507314099959366,0.44799430641821947
1426,0.03162277660168379,2,7,rbf,0.5,0.5
1427,0.03162277660168379,2,7,sigmoid,0.5,0.5
1428,0.03162277660168379,2,8,linear,0.6566468657082228,0.6327639751552795
1429,0.03162277660168379,2,8,poly,0.5768012744851428,0.5104425465838509
1430,0.03162277660168379,2,8,rbf,0.5,0.5
1431,0.03162277660168379,2,8,sigmoid,0.5,0.5
1432,0.03162277660168379,2,9,linear,0.6566468657082228,0.6327639751552795
1433,0.03162277660168379,2,9,poly,0.600588223912076,0.4938276397515528
1434,0.03162277660168379,2,9,rbf,0.5,0.5
1435,0.03162277660168379,2,9,sigmoid,0.5,0.5
1436,0.03162277660168379,2,10,linear,0.6566468657082228,0.6327639751552795
1437,0.03162277660168379,2,10,poly,0.572673387382855,0.48121118012422365
1438,0.03162277660168379,2,10,rbf,0.5,0.5
1439,0.03162277660168379,2,10,sigmoid,0.5,0.5
1440,0.03162277660168379,3,auto,linear,0.6566468657082228,0.6327639751552795
1441,0.03162277660168379,3,auto,poly,0.5995111033713227,0.4566511387163561
1442,0.03162277660168379,3,auto,rbf,0.5,0.5
1443,0.03162277660168379,3,auto,sigmoid,0.5,0.5
1444,0.03162277660168379,3,scale,linear,0.6566468657082228,0.6327639751552795
1445,0.03162277660168379,3,scale,poly,0.5,0.5
1446,0.03162277660168379,3,scale,rbf,0.5,0.5
1447,0.03162277660168379,3,scale,sigmoid,0.5,0.5
1448,0.03162277660168379,3,1,linear,0.6566468657082228,0.6327639751552795
1449,0.03162277660168379,3,1,poly,0.6441213082822185,0.4939182194616977
1450,0.03162277660168379,3,1,rbf,0.5,0.5
1451,0.03162277660168379,3,1,sigmoid,0.5,0.5
1452,0.03162277660168379,3,2,linear,0.6566468657082228,0.6327639751552795
1453,0.03162277660168379,3,2,poly,0.6441213082822185,0.4939182194616977
1454,0.03162277660168379,3,2,rbf,0.5,0.5
1455,0.03162277660168379,3,2,sigmoid,0.5,0.5
1456,0.03162277660168379,3,3,linear,0.6566468657082228,0.6327639751552795
1457,0.03162277660168379,3,3,poly,0.5996272001960746,0.47697981366459635
1458,0.03162277660168379,3,3,rbf,0.5,0.5
1459,0.03162277660168379,3,3,sigmoid,0.5,0.5
1460,0.03162277660168379,3,4,linear,0.6566468657082228,0.6327639751552795
1461,0.03162277660168379,3,4,poly,0.6441213082822185,0.4939182194616977
1462,0.03162277660168379,3,4,rbf,0.5,0.5
1463,0.03162277660168379,3,4,sigmoid,0.5,0.5
1464,0.03162277660168379,3,5,linear,0.6566468657082228,0.6327639751552795
1465,0.03162277660168379,3,5,poly,0.601600846216856,0.45226449275362324
1466,0.03162277660168379,3,5,rbf,0.5,0.5
1467,0.03162277660168379,3,5,sigmoid,0.5,0.5
1468,0.03162277660168379,3,6,linear,0.6566468657082228,0.6327639751552795
1469,0.03162277660168379,3,6,poly,0.5996272001960746,0.47697981366459635
1470,0.03162277660168379,3,6,rbf,0.5,0.5
1471,0.03162277660168379,3,6,sigmoid,0.5,0.5
1472,0.03162277660168379,3,7,linear,0.6566468657082228,0.6327639751552795
1473,0.03162277660168379,3,7,poly,0.6110079139335539,0.4874741200828157
1474,0.03162277660168379,3,7,rbf,0.5,0.5
1475,0.03162277660168379,3,7,sigmoid,0.5,0.5
1476,0.03162277660168379,3,8,linear,0.6566468657082228,0.6327639751552795
1477,0.03162277660168379,3,8,poly,0.6441213082822185,0.4939182194616977
1478,0.03162277660168379,3,8,rbf,0.5,0.5
1479,0.03162277660168379,3,8,sigmoid,0.5,0.5
1480,0.03162277660168379,3,9,linear,0.6566468657082228,0.6327639751552795
1481,0.03162277660168379,3,9,poly,0.5996755738730546,0.45001293995859215
1482,0.03162277660168379,3,9,rbf,0.5,0.5
1483,0.03162277660168379,3,9,sigmoid,0.5,0.5
1484,0.03162277660168379,3,10,linear,0.6566468657082228,0.6327639751552795
1485,0.03162277660168379,3,10,poly,0.601600846216856,0.45226449275362324
1486,0.03162277660168379,3,10,rbf,0.5,0.5
1487,0.03162277660168379,3,10,sigmoid,0.5,0.5
1488,0.03162277660168379,4,auto,linear,0.6566468657082228,0.6327639751552795
1489,0.03162277660168379,4,auto,poly,0.6223628283766439,0.4462085921325052
1490,0.03162277660168379,4,auto,rbf,0.5,0.5
1491,0.03162277660168379,4,auto,sigmoid,0.5,0.5
1492,0.03162277660168379,4,scale,linear,0.6566468657082228,0.6327639751552795
1493,0.03162277660168379,4,scale,poly,0.5041504614848783,0.5041537267080746
1494,0.03162277660168379,4,scale,rbf,0.5,0.5
1495,0.03162277660168379,4,scale,sigmoid,0.5,0.5
1496,0.03162277660168379,4,1,linear,0.6566468657082228,0.6327639751552795
1497,0.03162277660168379,4,1,poly,0.6202988848255,0.5083721532091098
1498,0.03162277660168379,4,1,rbf,0.5,0.5
1499,0.03162277660168379,4,1,sigmoid,0.5,0.5
1500,0.03162277660168379,4,2,linear,0.6566468657082228,0.6327639751552795
1501,0.03162277660168379,4,2,poly,0.6202988848255,0.5083721532091098
1502,0.03162277660168379,4,2,rbf,0.5,0.5
1503,0.03162277660168379,4,2,sigmoid,0.5,0.5
1504,0.03162277660168379,4,3,linear,0.6566468657082228,0.6327639751552795
1505,0.03162277660168379,4,3,poly,0.6182349412743561,0.5124741200828158
1506,0.03162277660168379,4,3,rbf,0.5,0.5
1507,0.03162277660168379,4,3,sigmoid,0.5,0.5
1508,0.03162277660168379,4,4,linear,0.6566468657082228,0.6327639751552795
1509,0.03162277660168379,4,4,poly,0.6202988848255,0.5083721532091098
1510,0.03162277660168379,4,4,rbf,0.5,0.5
1511,0.03162277660168379,4,4,sigmoid,0.5,0.5
1512,0.03162277660168379,4,5,linear,0.6566468657082228,0.6327639751552795
1513,0.03162277660168379,4,5,poly,0.6130815322200939,0.48119824016563145
1514,0.03162277660168379,4,5,rbf,0.5,0.5
1515,0.03162277660168379,4,5,sigmoid,0.5,0.5
1516,0.03162277660168379,4,6,linear,0.6566468657082228,0.6327639751552795
1517,0.03162277660168379,4,6,poly,0.6182349412743561,0.5124741200828158
1518,0.03162277660168379,4,6,rbf,0.5,0.5
1519,0.03162277660168379,4,6,sigmoid,0.5,0.5
1520,0.03162277660168379,4,7,linear,0.6566468657082228,0.6327639751552795
1521,0.03162277660168379,4,7,poly,0.6337499919377204,0.49381469979296067
1522,0.03162277660168379,4,7,rbf,0.5,0.5
1523,0.03162277660168379,4,7,sigmoid,0.5,0.5
1524,0.03162277660168379,4,8,linear,0.6566468657082228,0.6327639751552795
1525,0.03162277660168379,4,8,poly,0.6202988848255,0.5083721532091098
1526,0.03162277660168379,4,8,rbf,0.5,0.5
1527,0.03162277660168379,4,8,sigmoid,0.5,0.5
1528,0.03162277660168379,4,9,linear,0.6566468657082228,0.6327639751552795
1529,0.03162277660168379,4,9,poly,0.6380004256883574,0.48554606625258795
1530,0.03162277660168379,4,9,rbf,0.5,0.5
1531,0.03162277660168379,4,9,sigmoid,0.5,0.5
1532,0.03162277660168379,4,10,linear,0.6566468657082228,0.6327639751552795
1533,0.03162277660168379,4,10,poly,0.6130815322200939,0.48119824016563145
1534,0.03162277660168379,4,10,rbf,0.5,0.5
1535,0.03162277660168379,4,10,sigmoid,0.5,0.5
1536,0.1,1,auto,linear,0.6504679347019858,0.6182065217391305
1537,0.1,1,auto,poly,0.6286191572660488,0.6161878881987577
1538,0.1,1,auto,rbf,0.5,0.5
1539,0.1,1,auto,sigmoid,0.5,0.5
1540,0.1,1,scale,linear,0.6504679347019858,0.6182065217391305
1541,0.1,1,scale,poly,0.5,0.5
1542,0.1,1,scale,rbf,0.5404371690434266,0.522851966873706
1543,0.1,1,scale,sigmoid,0.5,0.5
1544,0.1,1,1,linear,0.6504679347019858,0.6182065217391305
1545,0.1,1,1,poly,0.6504679347019858,0.6182065217391305
1546,0.1,1,1,rbf,0.5,0.5
1547,0.1,1,1,sigmoid,0.5,0.5
1548,0.1,1,2,linear,0.6504679347019858,0.6182065217391305
1549,0.1,1,2,poly,0.6432538070083783,0.5766563146997928
1550,0.1,1,2,rbf,0.5,0.5
1551,0.1,1,2,sigmoid,0.5,0.5
1552,0.1,1,3,linear,0.6504679347019858,0.6182065217391305
1553,0.1,1,3,poly,0.6566146165902362,0.5954710144927536
1554,0.1,1,3,rbf,0.5,0.5
1555,0.1,1,3,sigmoid,0.5,0.5
1556,0.1,1,4,linear,0.6504679347019858,0.6182065217391305
1557,0.1,1,4,poly,0.6836168030804357,0.6182971014492754
1558,0.1,1,4,rbf,0.5,0.5
1559,0.1,1,4,sigmoid,0.5,0.5
1560,0.1,1,5,linear,0.6504679347019858,0.6182065217391305
1561,0.1,1,5,poly,0.6763607515334455,0.6078286749482402
1562,0.1,1,5,rbf,0.5,0.5
1563,0.1,1,5,sigmoid,0.5,0.5
1564,0.1,1,6,linear,0.6504679347019858,0.6182065217391305
1565,0.1,1,6,poly,0.6877833891243075,0.6224120082815735
1566,0.1,1,6,rbf,0.5,0.5
1567,0.1,1,6,sigmoid,0.5,0.5
1568,0.1,1,7,linear,0.6504679347019858,0.6182065217391305
1569,0.1,1,7,poly,0.6690853505156634,0.6286361283643892
1570,0.1,1,7,rbf,0.5,0.5
1571,0.1,1,7,sigmoid,0.5,0.5
1572,0.1,1,8,linear,0.6504679347019858,0.6182065217391305
1573,0.1,1,8,poly,0.6742710086879123,0.5872153209109731
1574,0.1,1,8,rbf,0.5,0.5
1575,0.1,1,8,sigmoid,0.5,0.5
1576,0.1,1,9,linear,0.6504679347019858,0.6182065217391305
1577,0.1,1,9,poly,0.6773765987500241,0.6037267080745342
1578,0.1,1,9,rbf,0.5,0.5
1579,0.1,1,9,sigmoid,0.5,0.5
1580,0.1,1,10,linear,0.6504679347019858,0.6182065217391305
1581,0.1,1,10,poly,0.6981418058216108,0.6057841614906833
1582,0.1,1,10,rbf,0.5,0.5
1583,0.1,1,10,sigmoid,0.5,0.5
1584,0.1,2,auto,linear,0.6504679347019858,0.6182065217391305
1585,0.1,2,auto,poly,0.5642466928529505,0.43791407867494825
1586,0.1,2,auto,rbf,0.5,0.5
1587,0.1,2,auto,sigmoid,0.5,0.5
1588,0.1,2,scale,linear,0.6504679347019858,0.6182065217391305
1589,0.1,2,scale,poly,0.5,0.5
1590,0.1,2,scale,rbf,0.5404371690434266,0.522851966873706
1591,0.1,2,scale,sigmoid,0.5,0.5
1592,0.1,2,1,linear,0.6504679347019858,0.6182065217391305
1593,0.1,2,1,poly,0.5768012744851428,0.5104425465838509
1594,0.1,2,1,rbf,0.5,0.5
1595,0.1,2,1,sigmoid,0.5,0.5
1596,0.1,2,2,linear,0.6504679347019858,0.6182065217391305
1597,0.1,2,2,poly,0.5768012744851428,0.5104425465838509
1598,0.1,2,2,rbf,0.5,0.5
1599,0.1,2,2,sigmoid,0.5,0.5
1600,0.1,2,3,linear,0.6504679347019858,0.6182065217391305
1601,0.1,2,3,poly,0.5165760466451242,0.45432194616977223
1602,0.1,2,3,rbf,0.5,0.5
1603,0.1,2,3,sigmoid,0.5,0.5
1604,0.1,2,4,linear,0.6504679347019858,0.6182065217391305
1605,0.1,2,4,poly,0.5768012744851428,0.5104425465838509
1606,0.1,2,4,rbf,0.5,0.5
1607,0.1,2,4,sigmoid,0.5,0.5
1608,0.1,2,5,linear,0.6504679347019858,0.6182065217391305
1609,0.1,2,5,poly,0.572673387382855,0.48121118012422365
1610,0.1,2,5,rbf,0.5,0.5
1611,0.1,2,5,sigmoid,0.5,0.5
1612,0.1,2,6,linear,0.6504679347019858,0.6182065217391305
1613,0.1,2,6,poly,0.5165760466451242,0.45432194616977223
1614,0.1,2,6,rbf,0.5,0.5
1615,0.1,2,6,sigmoid,0.5,0.5
1616,0.1,2,7,linear,0.6504679347019858,0.6182065217391305
1617,0.1,2,7,poly,0.507314099959366,0.44799430641821947
1618,0.1,2,7,rbf,0.5,0.5
1619,0.1,2,7,sigmoid,0.5,0.5
1620,0.1,2,8,linear,0.6504679347019858,0.6182065217391305
1621,0.1,2,8,poly,0.5768012744851428,0.5104425465838509
1622,0.1,2,8,rbf,0.5,0.5
1623,0.1,2,8,sigmoid,0.5,0.5
1624,0.1,2,9,linear,0.6504679347019858,0.6182065217391305
1625,0.1,2,9,poly,0.600588223912076,0.4938276397515528
1626,0.1,2,9,rbf,0.5,0.5
1627,0.1,2,9,sigmoid,0.5,0.5
1628,0.1,2,10,linear,0.6504679347019858,0.6182065217391305
1629,0.1,2,10,poly,0.572673387382855,0.48121118012422365
1630,0.1,2,10,rbf,0.5,0.5
1631,0.1,2,10,sigmoid,0.5,0.5
1632,0.1,3,auto,linear,0.6504679347019858,0.6182065217391305
1633,0.1,3,auto,poly,0.5995111033713227,0.4566511387163561
1634,0.1,3,auto,rbf,0.5,0.5
1635,0.1,3,auto,sigmoid,0.5,0.5
1636,0.1,3,scale,linear,0.6504679347019858,0.6182065217391305
1637,0.1,3,scale,poly,0.5207652070715866,0.5103649068322982
1638,0.1,3,scale,rbf,0.5404371690434266,0.522851966873706
1639,0.1,3,scale,sigmoid,0.5,0.5
1640,0.1,3,1,linear,0.6504679347019858,0.6182065217391305
1641,0.1,3,1,poly,0.6441213082822185,0.4939182194616977
1642,0.1,3,1,rbf,0.5,0.5
1643,0.1,3,1,sigmoid,0.5,0.5
1644,0.1,3,2,linear,0.6504679347019858,0.6182065217391305
1645,0.1,3,2,poly,0.6441213082822185,0.4939182194616977
1646,0.1,3,2,rbf,0.5,0.5
1647,0.1,3,2,sigmoid,0.5,0.5
1648,0.1,3,3,linear,0.6504679347019858,0.6182065217391305
1649,0.1,3,3,poly,0.5996272001960746,0.47697981366459635
1650,0.1,3,3,rbf,0.5,0.5
1651,0.1,3,3,sigmoid,0.5,0.5
1652,0.1,3,4,linear,0.6504679347019858,0.6182065217391305
1653,0.1,3,4,poly,0.6441213082822185,0.4939182194616977
1654,0.1,3,4,rbf,0.5,0.5
1655,0.1,3,4,sigmoid,0.5,0.5
1656,0.1,3,5,linear,0.6504679347019858,0.6182065217391305
1657,0.1,3,5,poly,0.601600846216856,0.45226449275362324
1658,0.1,3,5,rbf,0.5,0.5
1659,0.1,3,5,sigmoid,0.5,0.5
1660,0.1,3,6,linear,0.6504679347019858,0.6182065217391305
1661,0.1,3,6,poly,0.5996272001960746,0.47697981366459635
1662,0.1,3,6,rbf,0.5,0.5
1663,0.1,3,6,sigmoid,0.5,0.5
1664,0.1,3,7,linear,0.6504679347019858,0.6182065217391305
1665,0.1,3,7,poly,0.6110079139335539,0.4874741200828157
1666,0.1,3,7,rbf,0.5,0.5
1667,0.1,3,7,sigmoid,0.5,0.5
1668,0.1,3,8,linear,0.6504679347019858,0.6182065217391305
1669,0.1,3,8,poly,0.6441213082822185,0.4939182194616977
1670,0.1,3,8,rbf,0.5,0.5
1671,0.1,3,8,sigmoid,0.5,0.5
1672,0.1,3,9,linear,0.6504679347019858,0.6182065217391305
1673,0.1,3,9,poly,0.5996755738730546,0.45001293995859215
1674,0.1,3,9,rbf,0.5,0.5
1675,0.1,3,9,sigmoid,0.5,0.5
1676,0.1,3,10,linear,0.6504679347019858,0.6182065217391305
1677,0.1,3,10,poly,0.601600846216856,0.45226449275362324
1678,0.1,3,10,rbf,0.5,0.5
1679,0.1,3,10,sigmoid,0.5,0.5
1680,0.1,4,auto,linear,0.6504679347019858,0.6182065217391305
1681,0.1,4,auto,poly,0.6223628283766439,0.4462085921325052
1682,0.1,4,auto,rbf,0.5,0.5
1683,0.1,4,auto,sigmoid,0.5,0.5
1684,0.1,4,scale,linear,0.6504679347019858,0.6182065217391305
1685,0.1,4,scale,poly,0.5404855427204066,0.5290372670807453
1686,0.1,4,scale,rbf,0.5404371690434266,0.522851966873706
1687,0.1,4,scale,sigmoid,0.5,0.5
1688,0.1,4,1,linear,0.6504679347019858,0.6182065217391305
1689,0.1,4,1,poly,0.6202988848255,0.5083721532091098
1690,0.1,4,1,rbf,0.5,0.5
1691,0.1,4,1,sigmoid,0.5,0.5
1692,0.1,4,2,linear,0.6504679347019858,0.6182065217391305
1693,0.1,4,2,poly,0.6202988848255,0.5083721532091098
1694,0.1,4,2,rbf,0.5,0.5
1695,0.1,4,2,sigmoid,0.5,0.5
1696,0.1,4,3,linear,0.6504679347019858,0.6182065217391305
1697,0.1,4,3,poly,0.6182349412743561,0.5124741200828158
1698,0.1,4,3,rbf,0.5,0.5
1699,0.1,4,3,sigmoid,0.5,0.5
1700,0.1,4,4,linear,0.6504679347019858,0.6182065217391305
1701,0.1,4,4,poly,0.6202988848255,0.5083721532091098
1702,0.1,4,4,rbf,0.5,0.5
1703,0.1,4,4,sigmoid,0.5,0.5
1704,0.1,4,5,linear,0.6504679347019858,0.6182065217391305
1705,0.1,4,5,poly,0.6130815322200939,0.48119824016563145
1706,0.1,4,5,rbf,0.5,0.5
1707,0.1,4,5,sigmoid,0.5,0.5
1708,0.1,4,6,linear,0.6504679347019858,0.6182065217391305
1709,0.1,4,6,poly,0.6182349412743561,0.5124741200828158
1710,0.1,4,6,rbf,0.5,0.5
1711,0.1,4,6,sigmoid,0.5,0.5
1712,0.1,4,7,linear,0.6504679347019858,0.6182065217391305
1713,0.1,4,7,poly,0.6337499919377204,0.49381469979296067
1714,0.1,4,7,rbf,0.5,0.5
1715,0.1,4,7,sigmoid,0.5,0.5
1716,0.1,4,8,linear,0.6504679347019858,0.6182065217391305
1717,0.1,4,8,poly,0.6202988848255,0.5083721532091098
1718,0.1,4,8,rbf,0.5,0.5
1719,0.1,4,8,sigmoid,0.5,0.5
1720,0.1,4,9,linear,0.6504679347019858,0.6182065217391305
1721,0.1,4,9,poly,0.6380004256883574,0.48554606625258795
1722,0.1,4,9,rbf,0.5,0.5
1723,0.1,4,9,sigmoid,0.5,0.5
1724,0.1,4,10,linear,0.6504679347019858,0.6182065217391305
1725,0.1,4,10,poly,0.6130815322200939,0.48119824016563145
1726,0.1,4,10,rbf,0.5,0.5
1727,0.1,4,10,sigmoid,0.5,0.5
1728,0.31622776601683794,1,auto,linear,0.6815367349702987,0.578894927536232
1729,0.31622776601683794,1,auto,poly,0.6524867294879485,0.6307065217391304
1730,0.31622776601683794,1,auto,rbf,0.5,0.5
1731,0.31622776601683794,1,auto,sigmoid,0.5,0.5
1732,0.31622776601683794,1,scale,linear,0.6815367349702987,0.578894927536232
1733,0.31622776601683794,1,scale,poly,0.5238772469572957,0.5124482401656315
1734,0.31622776601683794,1,scale,rbf,0.553936649832627,0.551850414078675
1735,0.31622776601683794,1,scale,sigmoid,0.5207619821597879,0.5103778467908903
1736,0.31622776601683794,1,1,linear,0.6815367349702987,0.578894927536232
1737,0.31622776601683794,1,1,poly,0.6815367349702987,0.578894927536232
1738,0.31622776601683794,1,1,rbf,0.5,0.5
1739,0.31622776601683794,1,1,sigmoid,0.5,0.5
1740,0.31622776601683794,1,2,linear,0.6815367349702987,0.578894927536232
1741,0.31622776601683794,1,2,poly,0.6753126551988803,0.6161749482401656
1742,0.31622776601683794,1,2,rbf,0.5,0.5
1743,0.31622776601683794,1,2,sigmoid,0.5,0.5
1744,0.31622776601683794,1,3,linear,0.6815367349702987,0.578894927536232
1745,0.31622776601683794,1,3,poly,0.6805176628419213,0.6016951345755693
1746,0.31622776601683794,1,3,rbf,0.5,0.5
1747,0.31622776601683794,1,3,sigmoid,0.5,0.5
1748,0.31622776601683794,1,4,linear,0.6815367349702987,0.578894927536232
1749,0.31622776601683794,1,4,poly,0.6950136413769084,0.6078933747412009
1750,0.31622776601683794,1,4,rbf,0.5,0.5
1751,0.31622776601683794,1,4,sigmoid,0.5,0.5
1752,0.31622776601683794,1,5,linear,0.6815367349702987,0.578894927536232
1753,0.31622776601683794,1,5,poly,0.6877737143889114,0.6037525879917184
1754,0.31622776601683794,1,5,rbf,0.5,0.5
1755,0.31622776601683794,1,5,sigmoid,0.5,0.5
1756,0.31622776601683794,1,6,linear,0.6815367349702987,0.578894927536232
1757,0.31622776601683794,1,6,poly,0.6815399598820971,0.5891951345755694
1758,0.31622776601683794,1,6,rbf,0.5,0.5
1759,0.31622776601683794,1,6,sigmoid,0.5,0.5
1760,0.31622776601683794,1,7,linear,0.6815367349702987,0.578894927536232
1761,0.31622776601683794,1,7,poly,0.675306205375283,0.5851061076604555
1762,0.31622776601683794,1,7,rbf,0.5,0.5
1763,0.31622776601683794,1,7,sigmoid,0.5,0.5
1764,0.31622776601683794,1,8,linear,0.6815367349702987,0.578894927536232
1765,0.31622776601683794,1,8,poly,0.6773669240146282,0.5747670807453417
1766,0.31622776601683794,1,8,rbf,0.5,0.5
1767,0.31622776601683794,1,8,sigmoid,0.5,0.5
1768,0.31622776601683794,1,9,linear,0.6815367349702987,0.578894927536232
1769,0.31622776601683794,1,9,poly,0.6493327657488567,0.5602355072463768
1770,0.31622776601683794,1,9,rbf,0.5,0.5
1771,0.31622776601683794,1,9,sigmoid,0.5,0.5
1772,0.31622776601683794,1,10,linear,0.6815367349702987,0.578894927536232
1773,0.31622776601683794,1,10,poly,0.6130686325728991,0.5704710144927536
1774,0.31622776601683794,1,10,rbf,0.5,0.5
1775,0.31622776601683794,1,10,sigmoid,0.5,0.5
1776,0.31622776601683794,2,auto,linear,0.6815367349702987,0.578894927536232
1777,0.31622776601683794,2,auto,poly,0.4927955470417884,0.36925465838509314
1778,0.31622776601683794,2,auto,rbf,0.5,0.5
1779,0.31622776601683794,2,auto,sigmoid,0.5,0.5
1780,0.31622776601683794,2,scale,linear,0.6815367349702987,0.578894927536232
1781,0.31622776601683794,2,scale,poly,0.5477028953258127,0.5207815734989648
1782,0.31622776601683794,2,scale,rbf,0.553936649832627,0.551850414078675
1783,0.31622776601683794,2,scale,sigmoid,0.5207619821597879,0.5103778467908903
1784,0.31622776601683794,2,1,linear,0.6815367349702987,0.578894927536232
1785,0.31622776601683794,2,1,poly,0.5768012744851428,0.5104425465838509
1786,0.31622776601683794,2,1,rbf,0.5,0.5
1787,0.31622776601683794,2,1,sigmoid,0.5,0.5
1788,0.31622776601683794,2,2,linear,0.6815367349702987,0.578894927536232
1789,0.31622776601683794,2,2,poly,0.5768012744851428,0.5104425465838509
1790,0.31622776601683794,2,2,rbf,0.5,0.5
1791,0.31622776601683794,2,2,sigmoid,0.5,0.5
1792,0.31622776601683794,2,3,linear,0.6815367349702987,0.578894927536232
1793,0.31622776601683794,2,3,poly,0.5165760466451242,0.45432194616977223
1794,0.31622776601683794,2,3,rbf,0.5,0.5
1795,0.31622776601683794,2,3,sigmoid,0.5,0.5
1796,0.31622776601683794,2,4,linear,0.6815367349702987,0.578894927536232
1797,0.31622776601683794,2,4,poly,0.5768012744851428,0.5104425465838509
1798,0.31622776601683794,2,4,rbf,0.5,0.5
1799,0.31622776601683794,2,4,sigmoid,0.5,0.5
1800,0.31622776601683794,2,5,linear,0.6815367349702987,0.578894927536232
1801,0.31622776601683794,2,5,poly,0.572673387382855,0.48121118012422365
1802,0.31622776601683794,2,5,rbf,0.5,0.5
1803,0.31622776601683794,2,5,sigmoid,0.5,0.5
1804,0.31622776601683794,2,6,linear,0.6815367349702987,0.578894927536232
1805,0.31622776601683794,2,6,poly,0.5165760466451242,0.45432194616977223
1806,0.31622776601683794,2,6,rbf,0.5,0.5
1807,0.31622776601683794,2,6,sigmoid,0.5,0.5
1808,0.31622776601683794,2,7,linear,0.6815367349702987,0.578894927536232
1809,0.31622776601683794,2,7,poly,0.507314099959366,0.44799430641821947
1810,0.31622776601683794,2,7,rbf,0.5,0.5
1811,0.31622776601683794,2,7,sigmoid,0.5,0.5
1812,0.31622776601683794,2,8,linear,0.6815367349702987,0.578894927536232
1813,0.31622776601683794,2,8,poly,0.5768012744851428,0.5104425465838509
1814,0.31622776601683794,2,8,rbf,0.5,0.5
1815,0.31622776601683794,2,8,sigmoid,0.5,0.5
1816,0.31622776601683794,2,9,linear,0.6815367349702987,0.578894927536232
1817,0.31622776601683794,2,9,poly,0.600588223912076,0.4938276397515528
1818,0.31622776601683794,2,9,rbf,0.5,0.5
1819,0.31622776601683794,2,9,sigmoid,0.5,0.5
1820,0.31622776601683794,2,10,linear,0.6815367349702987,0.578894927536232
1821,0.31622776601683794,2,10,poly,0.572673387382855,0.48121118012422365
1822,0.31622776601683794,2,10,rbf,0.5,0.5
1823,0.31622776601683794,2,10,sigmoid,0.5,0.5
1824,0.31622776601683794,3,auto,linear,0.6815367349702987,0.578894927536232
1825,0.31622776601683794,3,auto,poly,0.5995111033713227,0.4566511387163561
1826,0.31622776601683794,3,auto,rbf,0.5,0.5
1827,0.31622776601683794,3,auto,sigmoid,0.5,0.5
1828,0.31622776601683794,3,scale,linear,0.6815367349702987,0.578894927536232
1829,0.31622776601683794,3,scale,poly,0.5736279612752592,0.5415760869565217
1830,0.31622776601683794,3,scale,rbf,0.553936649832627,0.551850414078675
1831,0.31622776601683794,3,scale,sigmoid,0.5207619821597879,0.5103778467908903
